layer,head,H_max,tau,eff_bw,r2,H_final,norm_final,utilization
17,3,5.439621492183263,11.036253943362611,43.399950502925066,0.9153141385356831,6.039899,0.8628426960536412,0.8628426960536412
17,4,2.1901493503261387,2.539151986471296,4.563527263384046,0.5042788137941092,1.9474562,0.27820803437914166,0.27820803437914166
17,5,1.1062271251873972,5.831533961979333,2.1528191437558237,0.12752110068296896,1.5537871,0.22196958746228898,0.22196958746228898
17,6,1.6193825793372887,8.921383537949204,3.072435191388627,0.4189415125334589,1.4316261,0.2045180116380964,0.2045180116380964
17,7,3.7429640799477486,9.032591505499713,13.388886523854897,0.9178020770489604,4.072179,0.5817398343767438,0.5817398343767438
17,8,0.9581070793466575,2.669207303137405,1.9427591807130407,0.09420306452769878,1.4164824,0.20235463551112584,0.20235463551112584
17,9,0.8046593612749222,12.242514910026161,1.7467333170947983,0.2852506574364875,0.3467204,0.04953148535319737,0.04953148535319737
17,10,1.1919087460682718,16.504222614350258,2.2845479859713325,0.6879468512895486,1.07756,0.15393713542393275,0.15393713542393275
17,11,0.9691510662923902,18.23860541516148,1.9576882819023707,0.17489111034668303,0.5205643,0.07436633110046387,0.07436633110046387
17,12,0.7897296904702003,0.500000000000028,1.728750526157359,-0.0005186652333037944,0.7422855,0.10604078429085868,0.10604078429085868
17,13,3.414074555583919,23.146161513562777,10.659549450622283,0.8236695764446471,3.8487353,0.5498193332127163,0.5498193332127163
17,14,2.826581361196435,21.50901808057177,7.093911643256257,0.3530967317586444,1.585321,0.2264744213649205,0.2264744213649205
17,15,7.016389792559098,28.457142233690863,129.46244025396604,0.8969644048935925,6.988346,0.9983351571219308,0.9983351571219308
18,0,0.6668496553040764,5.820984101367543,1.587602407604558,0.20311145660889596,0.34500587,0.04928655283791678,0.04928655283791678
18,1,19.999999999999524,323.91209795446525,1048575.999999654,0.12192682263775534,6.925559,0.9893655776977539,0.9893655776977539
18,2,0.7435006915833995,3.6433178570841283,1.6742334322186063,0.05038394169547733,0.40024316,0.05717759472983224,0.05717759472983224
18,4,19.999999999997772,411.32973410216533,1048575.999998381,0.7708162641580036,6.3302946,0.9043278012956891,0.9043278012956891
18,5,1.6121762177275925,25.686438292310417,3.057126430886895,0.2897137548511308,1.5689977,0.22414253439222062,0.22414253439222062
18,6,1.7784230723213814,13.123037723669416,3.4305100008603633,0.14477841696044214,1.5853531,0.22647901943751744,0.22647901943751744
18,7,19.999999999997815,451.1875534657631,1048575.999998412,0.6693816635311636,6.988346,0.9983351571219308,0.9983351571219308
18,8,0.3574670471995787,3.5647426051703914,1.2811745519777857,0.22651323877006657,0.40547705,0.05792529242379325,0.05792529242379325
18,9,2.81715123483749,16.309768181959996,7.047693749942887,0.5671694138889943,1.6980929,0.2425847053527832,0.2425847053527832
18,10,19.999999999999957,289.5389886782539,1048575.999999969,0.7697464931264317,7.0,1.0,1.0
18,11,0.8133870472462778,10.068919236841722,1.7573323316020235,0.6517799213218528,0.9683437,0.13833481073379517,0.13833481073379517
18,12,1.0194082351309106,24.25134751679691,2.027087318048971,0.20235098287878028,0.061677363,0.008811051824263163,0.008811051824263163
18,13,0.46293002592825655,21.566492516875364,1.3783382987345878,0.5638841476359042,0.5601658,0.08002368892942156,0.08002368892942156
18,14,19.999999999999996,475.5482745506489,1048575.9999999974,0.5246185862355108,6.2188864,0.8884123393467495,0.8884123393467495
18,15,4.443133496405871,8.68897107383103,21.75286462775235,0.6262603404222011,3.0,0.42857142857142855,0.42857142857142855
19,0,1.0701557758137168,3.5325190370913786,2.0996600669912007,0.034073509045753236,0.2689844,0.038426343883786886,0.038426343883786886
19,1,0.7697898583000714,0.5000000000000815,1.705021413517364,-0.00022690036702921468,0.23766434,0.03395204884665353,0.03395204884665353
19,2,6.597307490206924,20.42107018483876,96.82498651451726,0.9094900548377555,6.9488134,0.992687634059361,0.992687634059361
19,3,5.995038843767546,31.05199050328169,63.78029404707348,0.8576429597522482,5.202562,0.7432231221880231,0.7432231221880231
19,4,3.9761862577266673,12.374847715381255,15.738064900681534,0.2842630272986645,1.5852375,0.2264625004359654,0.2264625004359654
19,5,1.3548784873773276,15.213099506755311,2.557755723611481,0.39408505636151825,0.6797283,0.09710404702595302,0.09710404702595302
19,6,6.887523900633667,27.711302306132136,118.39988755717864,0.872155676390173,7.0,1.0,1.0
19,7,1.0110681793943117,4.0483174387990335,2.0154027631896203,0.1422189423656205,1.3476057,0.19251510075160436,0.19251510075160436
19,8,1.3946813046592907,13.671196656822076,2.629304635557733,0.731398433656191,1.1432924,0.1633274895804269,0.1633274895804269
19,9,1.523454738325541,2.040429332218473,2.8747863446429895,0.010205402721269019,2.4536586,0.350522654397147,0.350522654397147
19,10,6.375796089967077,15.180687377364091,83.0435429081064,0.9268439702226657,7.0,1.0,1.0
19,11,6.704847657138196,22.74045746110152,104.31824237417017,0.9388358122219548,7.0,1.0,1.0
19,12,2.5443905447687114,18.952036818508844,5.833616490721519,0.28069317745820543,0.00032772758,4.681822611019015e-05,4.681822611019015e-05
19,13,0.6054468390029539,1.0672208621933608,1.521449911643089,0.001051033057784756,0.54351115,0.0776444503239223,0.0776444503239223
